,Tweet_ID,Username,User_ID,DateTime,Text,Reply_to,Hashtag,Reply,Retweet,Like
92,308805559f86f5c1378b2abce32d2e4d327c8032a1f5389b2bf995f9a9cb5444,Babak.J.,@IRANJafari76,5/11/2022 12:38,رژیم بادکوبه را به سرعت باد بکوبید!,"['@Sepah_FA', '@ardeshir_babak']",,,,3
93,a5c0c8ad5ca3ce6891f84b5297ad44f7d6d240ef17b55c58411b896d35f3561f,arian,@AvVzTc,5/10/2022 23:32,"چون آبرو و حیثیت ما آذری ها را برده اند - این جرثومگان فساد ،بیسواد و وطنفروش که پرچم نوعثمانی ترکیه و بادکوبه را بر سر در حجله مادرشان میکوبند.",['@m_motlagh88'],,,,19
94,30c26d79533b163de89ac970c5a0d49bca245feab40b9c2c3cabad52d366e265,mahammd abdi,@AbdiMahammd,5/10/2022 23:08,ردا علي قصيدة اله العرب الشاعر الايراني مصطفي بادكوبة,['@anarana21'],,,,
95,b8f5bf5cbabcd60183823abe9925ae34c12f5adffe5e591b63a02923ffca939f,النائب محمد ناصر الحزمي الادريسي,@Mp_M_Alhazmi,5/10/2022 17:56,"العرب في عيون الفرس
يقول شاعر إيران الأول والأشهر « بادكوبه» من على منبر رسمي بأحد المراكز الثقافية في إيران، مخاطباً الله سبحانه،طالباً أن يحشره في النار إذا كانت لغة أهل الجنة هي العربية، قائلاً في قصيدته «يا إله العرب اجعل سكني في قعر جهنم ولكن بشرط! أن لا أسمع صوت العرب»!",,,,20,36
96,50c3e2bdbfb0449cc2739be5d81e5cc270a4d80c3bb9907c1615a8715b555302,Sir Morgan Freeman,@freeman010,5/9/2022 15:15,"همسر رضا شاه بزرگ و مادر شاهنشاه آریامهر از ایرانیان اهل بادکوبه بودند که با تسلط روس ها به ایران کوچ کرده بودند. زبان خانگی آنها آذری بود و چه آسان بود که همان را به مردم تحمیل کنند ولی روح بزرگ رضا شاه کاری کرد که در تاریخ تا ابد خواهد درخشید
#زبان_مادری #قند_پارسی",,"['#زبان_مادری', '#قند_پارسی']",3,25,129
97,73960d09e85ce5a568eb8c8d473d3a5cbe0564c03f8ffcd9b72bee8e25f31785,S.Sadeghi,@SaeSadeghi1,5/9/2022 14:50,صبر کردیم تا اینها دایره وقاحتشونو به همه ایران گسترش دهند بجای دفاع در ایران بتید طرح اگاه سازی مردم در ایران شمالی و منطقه اران و نخجوان و بادکوبه را کلید بزنیم تا بفهمند حد و اندازه اشان در چه حد است و طمع باطلی که دارند برسرشان اوار شود,['@Ali__mdd_'],,,,20
98,785d2459b7077dac424003ad4db5db76a22059ad1bb813e418b1dfb32ecb069b,حسين صالح السبعاوي,@husein_alsabawi,5/9/2022 2:17,"«لا مانع من أن تلقي بي في قاع جهنم، لكنْ لي شرط واحد، ألا أسمع هناك حرفا واحدا من اللغة العربية فيزيد عذابي عذابات».
تلك العبارة جزء من قصيدة ألقاها الشاعر الإيراني مصطفى بادكوبه في همدان عام 2013 
العربي الذي يتولع بإيران يتحول إلى شعوبي تلقائيا من حيث يعلم أو لا يعلم #ايران",,['#ايران'],,5,17
99,41cd5317fe619a798d6051d25d40b67f65fe0f902f29b8bb6be8f4dadcd78af7,X-Ray,@XRay68962105,5/9/2022 0:06,تمام تلاش این بادکوبه ای ها با یک آهنگ وطنی و مادری پنبه میشه. شما قدرت این زبان و نقطه اشتراک هزاران ساله رو ببین,['@m_motlagh88'],,,,
0,bb5a5d1ce4c542739fdb25896581b28aba4389213a0e092fbb03363fdf4a6d37,Saeid,@Saeid54773682,5/8/2022 23:03,عزیزان این شعر  استاد مصطفی بادکوبه ای بسیار زیباست  اگر اهل ادبیات باشی لذت میبری اگر هم وطن پرستی که کیف میکنی   در چهار ۴ بخش ( یک ۱ ),,,1,2,3
1,acb5f0444bb8448e67f89867ef6f673ae271e5b3ba7d67434358e5f2807cdfa1,Behrooz,@Behrooz91318219,5/8/2022 22:59,ریشه اش به عدم برخورد رژیم وپررویی و وقاحت کمونیست های بادکوبه و دولت ملون نئوعثمانی های ترکیه برمیگرده که سودای احیای امپراطوری عثمانی را باکمک صیهونیسم واربابشان امریکا رادارند .,"['@alirezzanazzary', '@vahid__bahman']",,,,5
